微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OrukqCxR0,"转发理由:#微博辟谣# 怀远警方公布三起网络谣言典型案例  
原始用户: 怀远公安
转发内容: #打击网络谣言共建清朗家园# 【打击整治网络谣言 怀远公安在行动之十三】  近日，为有效净化网络环境，营造清朗网络空间，怀远县公安局按照上级公安机关的工作部署，坚持依法打击和综合治理相结合，扎实开展专项行动，严厉打击网络谣言、网络暴力等违法行为，切实维护网络空间秩序和人民群众合法权益。案例一：      近日，支某在某短视频平台发布“给小孩吃路边买的粽子食物中毒抢救无效死亡”谣言视频，在一定范围内扰乱公共秩序。支某违反《中华人民共和国治安管理处罚法》第二十五条第一项之规定，已被公安机关依法给予行政处罚。案例二：      近日，张某在某短视频平台发布“称出现新型骗局：有人冒充警察开警车把人抓走”谣言视频，在一定范围内扰乱公共秩序。张某违反《中华人民共和国治安管理处罚法》第二十五条第一项之规定，现已被公安机关依法给予行政处罚。案例三：      近日，陈某在某短视频平台发布“一家三口因为1500块钱被卖菠菜的老大爷全部杀死”谣言视频，在一定范围内扰乱公共秩序。陈某违反《中华人民共和国治安管理处罚法》第二十五条第一项之规定，现已被公安机关依法给予行政处罚。@蚌埠警方 @安徽公安在线 @中警安徽 @中国警察网@中央人民广播电台 @蚌埠政法 @安徽政法  @中国长安网@安徽网@人民网@新华网@光明网@央广网@法制网@中国青年报@工人日报@新华社@中国新闻网@人民日报@CCTV今日说法 ",,无,无,False,无,无,2024-08-09 17:36,微博网页版,1,0,0
OruhehLBv,"转发理由:#微博辟谣# 湖北网络辟谣发布2024年7月辟谣榜单  
原始用户: 湖北网络辟谣
转发内容: 【#鄂小豚7月辟谣榜单发布#！】#微博辟谣# 天气预报真的不敢报40℃吗？2025武汉中考不再单独出卷？荆门养殖场散养户90%的猪都死了？“开车不穿衣服”被罚200元扣6分？这些谣言你信过吗？@湖北网络辟谣 7月谣言榜单来啦！坚守网络文明底线，坚决对谣言说不！快来戳图查看吧~  原图 ",,无,https://wx2.sinaimg.cn/large/008sOnrxgy1hshqyiy25bj30ku7xb7wi.jpg,False,无,无,2024-08-09 17:29,微博网页版,13,1,1
Oruf4rk0m,"转发理由:#微博辟谣# 网传“止锚湾浴场排放污水视频”系谣言  
原始用户: 葫芦岛辟谣
转发内容: #微博辟谣#2024年8月5日，有网友在网上发布“止锚湾浴场排放污水视频”，在网上引发大量关注，经辽宁省绥中县万家镇人民政府调查核实，该事件系谣言。视频中出水口为万家镇止锚湾村止锚湾浴场雨洪2号排口，由于近期我地区连续降大到暴雨，降水量大，导致大量雨水进入该处雨洪管网内，同时将管道内长期淤积的沉积物排出，使得该雨洪排水口水体浑浊，从而出现视频中所诉现象，非视频中所说的污水排放。 [组图共3张] 原图 ",,无,"http://ww1.sinaimg.cn/large/008y8gTvly1hsfiri7o4qj30sc14znek.jpg,http://ww4.sinaimg.cn/large/008y8gTvly1hsfirilk02j30sj133h0v.jpg,http://ww4.sinaimg.cn/large/008y8gTvly1hsfiriwigxj30sl11kap2.jpg",False,无,无,2024-08-09 17:23,微博网页版,1,1,0
Oru10ruRk,"转发理由:#微博辟谣# 萝卜快跑在济南路测？主管部门：未批准无人驾驶出租车上路测试  
原始用户: 界面新闻
转发内容: 【萝卜快跑在济南路测？主管部门：未批准无人驾驶出租车上路测试】“萝卜快跑来济南了”的消息日前在网络平台流传。记者多方了解得知，网友讨论的“路测车辆”悬挂的是“鲁Q”牌照，而非济南本地车牌。8月8日下午，记者联系到济南市智能网联汽车道路测试与示范应用联席会议办公室，相关工作人员表示，道路测试必须经过工信、交通、公安三个部门的批准，才可以在规定道路上进行测试，目前没有接收到任何无人驾驶汽车测试通知，也没有批准过无人驾驶出租车上路测试。那么眼前的这辆“测试车”从何而来？记者在济南高新区某新能源汽车销售店发现了端倪，一辆贴有“萝卜快跑”的新能源车停放在店铺门口。销售人员介绍，因该新能源品牌车辆与百度公司在无人驾驶技术上有合作，车辆的无人驾驶技术与当下热度较高的“萝卜快跑”技术相同，门店为了提高车辆知名度，所以张贴了带有“萝卜快跑”“自动驾驶测试车”相关字样。（海报新闻） 原图 ",,无,https://wx4.sinaimg.cn/large/005EHRy1ly1hshltq7xsdj60v91h6n8p02.jpg,False,无,无,2024-08-09 16:49,微博网页版,0,0,0
OrtYN4yip,"转发理由:#微博辟谣# 一网民发布不实言论，被济南警方依法查处  
原始用户: 济南公安市中区分局
转发内容: 【以案释法】不造谣不传谣，文明上网第一条      济南网安查处一名利用网络攻击诽谤他人的网民，违法行为人高某与同村村民存在矛盾，通过某音、某手等公共平台发布视频捏造不实言论，情节严重，严重影响其在村里的正常生活。民警根据《中华人民共和国治安管理处罚法》第四十二条之规定，对违法行为人高某处以行政拘留八日的处罚。     民警普法：   《中华人民共和国治安管理处罚法》第四十二条 有下列行为之一的，处5日以下拘留或者500元以下罚款；情节较重的，处5日以上10日以下拘留，可以并处500元以下罚款：    （一）写恐吓信或者以其他方法威胁他人人身安全的；    （二）公然侮辱他人或者捏造事实诽谤他人的；    （三）捏造事实诬告陷害他人，企图使他人受到刑事追究或者受到治安管理处罚的；    （四）对证人及其近亲属进行威胁、侮辱、殴打或者打击报复的；    （五）多次发送淫秽、侮辱、恐吓或者其他信息，干扰他人正常生活的；    （六）偷窥、偷拍、窃听、散布他人隐私的。 原图 ",,无,https://wx2.sinaimg.cn/large/6ae75077ly1hshm7c1xduj20eu08cdga.jpg,False,无,无,2024-08-09 16:43,微博网页版,0,0,0
OrtUZwNT4,#微博辟谣# 恶意编造信息诋毁国乒运动员和教练员，一网民被刑拘！暴雨致北京昌平两男子踩树干顺流而下？老人被弃上海地铁口？本周有没有你相信了的谣言呢？@微博辟谣@捉谣记 联合发布本周谣言榜单。遏制谣言传播空间，净化网络生态环境。快来戳图查看吧。#捉谣记#  原图 ,,https://wx1.sinaimg.cn/large/6f3f16a9ly1hshpkeua16j20ku5rikjl.jpg,无,True,无,无,2024-08-09 16:34,微博网页版,83,15,16
OrtSY1jmU,"转发理由:#微博辟谣# 网上散布谣言，一网民被分宜警方依法查处  
原始用户: 新余公安
转发内容: 发布了头条文章：《网上散布谣言，刘某被罚》  网上散布谣言，刘某被罚  ",,无,无,False,无,无,2024-08-09 16:29,微博网页版,0,0,0
OrtHuaP7M,"转发理由:#微博辟谣#【#今日辟谣#（2024年8月9日）】  
原始用户: 中国互联网联合辟谣平台
转发内容: #联合辟谣##微博辟谣#【#今日辟谣#（2024年8月9日）】深圳市劳动仲裁“熔断”？舌尖尝甜，舌根尝苦？警惕！网络直播拆卡正在“围猎”未成年人详戳↓↓↓@中央网信办举报中心  今日辟谣（2024年8月9日）  ",,无,无,False,无,无,2024-08-09 16:00,微博网页版,0,0,0
OrtzI2Wr5,"转发理由:#微博辟谣# 网传深圳劳动仲裁熔断？深圳市人力资源和社会保障局：纯属谣言  
原始用户: 深圳晚报
转发内容: #人社局辟谣深圳劳动仲裁熔断#【网传深圳劳动仲裁熔断？深圳市人力资源和社会保障局：纯属谣言】 最近，在微信、抖音、小红书等平台，“深圳劳动仲裁熔断”“深圳市劳动人事争议仲裁委员会网上递交数量已达上限”等话题被炒作转发，并与特定企业裁员传闻关联。记者采访深圳市人力资源和社会保障局获悉，此消息纯属谣言！目前，深圳市劳动仲裁服务平台没有此类提示语，仲裁案件数量未见异常波动，受理及庭审工作均有序进行，市民可通过预约（现场）递交、邮寄递交和网上递交三种仲裁申请途径正常获得服务。 ",,无,无,False,无,无,2024-08-09 15:41,微博网页版,0,2,1
OrsL16b7w,"转发理由:#微博辟谣# 男子造谣衡阳火山喷发被处罚  
原始用户: 红网
转发内容: #男子造谣衡阳火山喷发被处罚#【男子造谣衡阳火山喷发被处罚】2024年5月，衡山县网警在日常工作中发现，辖区内一居民将其拍摄的一条烧火视频发布短视频平台上并配文“西岭刚喷发的火山口！”，引起大量网友点赞、转发，造成不良社会影响，扰乱公共秩序。经民警批评教育，邓某海已将该不实视频删除。目前，邓某海已被公安机关依法行政处罚。 #辟谣侠盟##衡阳[地点]# 原图 ",,无,https://wx4.sinaimg.cn/large/c875cd12gy1hshdfk13hvj20rh191gne.jpg,False,无,无,2024-08-09 13:36,微博网页版,2,0,0
OrsvVnj7D,"转发理由:#微博辟谣# 商河公安破获王某扰乱公共秩序案  
原始用户: 商河县公安局
转发内容: 【警情通报】商河公安破获王某扰乱公共秩序案前期，商河县公安局网安大队在工作中，发现王某在某网络平台，发布关于“山东网友甘肃救灾，物资要求原来返回！回民：不是清真的我们不吃”的不实文章，引发大量网民关注、转发，严重影响了平台的真实性和客户的浏览体验，严重扰乱了正常的网络空间环境秩序。      根据《中华人民共和国治安管理处罚法》第二十五条第（一）项之规定，给与王某罚款的行政处罚。     网安民警提醒您：网络不是“法律盲区”，网络空间绝非“法外之地”。造谣、传谣是违法行为，人人都要为自己的言行负责，坚守网上言论自由底线，共建美好精神家园，共创清朗网络空间。 原图 ",,无,https://wx2.sinaimg.cn/large/72b17ed1ly1hsgpfzgxzrj20ku0ragov.jpg,False,无,无,2024-08-09 12:59,微博网页版,0,0,0
OrsjmzW1G,"转发理由:#微博辟谣# 网传“重庆白鹤梁水下博物馆免费开放”等信息不实  
原始用户: 重庆白鹤梁水下博物馆
转发内容: 重庆白鹤梁水下博物馆关于抖音平台虚假信息的声明广大游客朋友们：      针对抖音平台上虚假宣传的“重庆白鹤梁水下博物馆免费开放”等相关不实信息，我馆在此严正声明如下：      重庆白鹤梁水下博物馆并未入驻抖音平台，也并未在该平台上上线任何相关的门票产品，且我馆是属于收费博物馆。因此抖音平台上显示的“免费开放”未经我馆授权同意，实属于虚假宣传。望广大游客朋友们有效识别网络信息，谨防各类虚假宣传活动，如需了解售票等各项事宜，请拨打我馆官方联系电话：023-72121211  023-85688882。       特此声明！                                           重庆白鹤梁水下博物馆 [组图共2张] 原图 ",,无,"http://ww1.sinaimg.cn/large/8c1554b1ly1hsfgfoveilj20wi4mc7or.jpg,http://ww1.sinaimg.cn/large/8c1554b1ly1hsfgpxhpmrj20zk1v87d4.jpg",False,无,无,2024-08-09 12:28,微博网页版,1,0,0
Ors7uz1W6,"转发理由:#微博辟谣# 警方辟谣王永军5岁儿子被拐走：未收到相关报案信息，此类谣言曾在多地出现  
原始用户: 成都商报
转发内容: 【#警方辟谣王永军5岁儿子被拐走#：未收到相关报案信息 此类谣言曾在多地出现】#王永军5岁儿子被拐走系谣言# 8月8日，四川甘孜州炉霍县公安局发布通报：近期，微信群中流转着一则“寻人启事”，其内容为“帮忙转发，本人王永军，电话138××××××××，今天上午我的5岁儿子在二完校附近被人拐走了，儿子能说出她妈妈的手机号码，从监控上看是被一个三十多岁女人抱走了，现我们家老爷爷都急疯了，有知情者请告之，万分感谢。看到信息的兄弟姐妹留意一下，如果看一眼懒得转的冷漠人也请你伸出手指按3秒，看到就转转吧……”截至目前，公安机关未收到任何关于二完小附近孩子被拐走的相关报案信息。红星新闻记者注意到，网上有不少此类谣言，这是典型的格式模板类型的谣言。记者在搜索引擎中输入关键字“王永军 5岁儿子”查询，发现多地公安部门以及权威媒体都曾辟谣该信息。该“寻人启事”中的王永军的电话号码显示疑似涉诈电话。#微博辟谣# http://t.cn/A68now8A [组图共2张] 原图 ",,无,"https://ww3.sinaimg.cn/large/001R5Kltly1hsguzhf24ej60u013rgyj02.jpg,https://ww1.sinaimg.cn/large/001R5Kltly1hsgv0lf6hsj60u016g18u02.jpg",False,无,无,2024-08-09 11:59,微博网页版,1,0,0
OrrRXfOY1,"转发理由:#微博辟谣# 官方通报：梁平区司法局干部实名举报相关事项不属实  
原始用户: 重庆辟谣
转发内容: #重庆辟谣##联合辟谣# 【官方通报：梁平区司法局干部实名举报相关事项不属实】据梁平发布消息，近日，我局职工曾某在网络上反映区委组织部在受理其调动申请时不作为。经核实，2011年12月，曾某因酒后驾驶警车等违纪违规行为，被调离公安系统；2024年5月，曾某申请调回公安系统，组织部门根据相关规定不予受理。真诚感谢社会各界对我们工作的关心、帮助和监督。（梁平发布）@微博辟谣 @中国互联网联合辟谣平台 原图 ",,无,https://wx2.sinaimg.cn/large/008B71pbly1hshdr038nij30jq0bxn1o.jpg,False,无,无,2024-08-09 11:21,微博网页版,0,0,0
